FC,Pvalue,Significance,GeneName,GeneName2,Color
0.476485807,0.135691336,0.86744788,,,#D3D3D3
0.69816864,0.135739195,0.86729473,,,#D3D3D3
-0.297296314,0.135819099,0.867039154,,,#D3D3D3
-0.321561914,0.135956431,0.866600246,,,#D3D3D3
-0.403544297,0.136084719,0.86619064,,,#D3D3D3
-0.768857018,0.13635122,0.865340973,,,#D3D3D3
-0.468560293,0.136363655,0.865301366,,,#D3D3D3
0.524820037,0.136424582,0.86510737,,,#D3D3D3
0.645844103,0.136498841,0.864871038,,,#D3D3D3
0.826416103,0.136568148,0.864650581,,,#D3D3D3
-0.621859822,0.136593628,0.864569558,,,#D3D3D3
0.319873969,0.136650117,0.864389993,,,#D3D3D3
-0.517605174,0.136802187,0.86390696,,,#D3D3D3
0.614949493,0.136809973,0.863882242,,,#D3D3D3
0.570983198,0.136811436,0.8638776,,,#D3D3D3
-0.311851075,0.136819515,0.863851953,,,#D3D3D3
-0.192439693,0.136970278,0.863373663,,,#D3D3D3
0.863224099,0.136987471,0.863319152,,,#D3D3D3
0.790500284,0.137002382,0.863271881,,,#D3D3D3
-0.39174422,0.137095808,0.862975824,,,#D3D3D3
0.38884575,0.137131598,0.862862465,,,#D3D3D3
0.371629454,0.137178845,0.862712858,,,#D3D3D3
-0.289475067,0.137256698,0.862466454,,,#D3D3D3
-0.388797799,0.137301991,0.862323165,,,#D3D3D3
-1.161058988,0.137337411,0.862211144,,,#D3D3D3
1.384367212,0.137340456,0.862201515,,,#D3D3D3
-0.371342137,0.13737033,0.862107057,,,#D3D3D3
0.818524088,0.137374772,0.862093015,,,#D3D3D3
0.527748676,0.137385614,0.862058742,,,#D3D3D3
0.576695805,0.137494067,0.86171604,,,#D3D3D3
-0.757371422,0.137536816,0.861581034,,,#D3D3D3
0.862831369,0.137542101,0.861564345,,,#D3D3D3
0.538555835,0.137560421,0.861506504,,,#D3D3D3
-0.859798529,0.137571863,0.861470382,,,#D3D3D3
-0.478620932,0.137588536,0.861417752,,,#D3D3D3
-0.628323836,0.137698281,0.861071482,,,#D3D3D3
0.437314669,0.137771704,0.860839969,,,#D3D3D3
0.441962748,0.13782599,0.860668879,,,#D3D3D3
-0.417123658,0.137855835,0.860574848,,,#D3D3D3
-0.688669776,0.137883249,0.860488491,,,#D3D3D3
0.857372056,0.137894118,0.860454258,,,#D3D3D3
1.256086445,0.137976209,0.860195792,,,#D3D3D3
-0.601266287,0.138139519,0.85968206,,,#D3D3D3
-0.650062057,0.138163108,0.859607905,,,#D3D3D3
-0.416662509,0.138169145,0.859588931,,,#D3D3D3
-1.39448897,0.138190526,0.859521731,,,#D3D3D3
0.160690682,0.138261444,0.859298912,,,#D3D3D3
0.720662914,0.138335453,0.859066504,,,#D3D3D3
1.005401812,0.138366298,0.858969678,,,#D3D3D3
0.57978841,0.138419063,0.858804096,,,#D3D3D3
-0.541499872,0.138439316,0.858740556,,,#D3D3D3
-0.484309195,0.138528381,0.858461241,,,#D3D3D3
0.41266562,0.138644334,0.858097873,,,#D3D3D3
-0.475166671,0.138754014,0.857754445,,,#D3D3D3
0.608507291,0.138773111,0.857694676,,,#D3D3D3
-0.752489164,0.138892992,0.857319666,,,#D3D3D3
0.424959815,0.138933034,0.85719448,,,#D3D3D3
0.917723677,0.138964774,0.857095273,,,#D3D3D3
1.592902041,0.138998317,0.856990457,,,#D3D3D3
0.508276447,0.139032457,0.856883801,,,#D3D3D3
0.397286599,0.139158476,0.856490337,,,#D3D3D3
0.710560884,0.139318095,0.855992473,,,#D3D3D3
1.521264555,0.13945756,0.855557939,,,#D3D3D3
-0.635329589,0.139480943,0.855485124,,,#D3D3D3
-0.258327727,0.139526757,0.855342501,,,#D3D3D3
-0.507889725,0.13959886,0.855118128,,,#D3D3D3
0.967998644,0.139697767,0.854810535,,,#D3D3D3
-1.604505767,0.139717292,0.854749841,,,#D3D3D3
-0.258265567,0.139770783,0.854583603,,,#D3D3D3
-0.558671259,0.139773258,0.854575911,,,#D3D3D3
-0.444170756,0.139889463,0.854214998,,,#D3D3D3
-0.456156886,0.139941581,0.854053223,,,#D3D3D3
-0.17987024,0.13998107,0.853930692,,,#D3D3D3
-0.675204913,0.140062191,0.853679083,,,#D3D3D3
0.382018462,0.140151523,0.85340218,,,#D3D3D3
0.46765606,0.140166706,0.853355133,,,#D3D3D3
0.682495842,0.140204467,0.853238148,,,#D3D3D3
0.511741504,0.140259472,0.853067802,,,#D3D3D3
0.489488466,0.140403223,0.852622924,,,#D3D3D3
0.121311,0.140412339,0.852594727,,,#D3D3D3
-1.08493523,0.140620228,0.851952204,,,#D3D3D3
-0.684965503,0.140696156,0.851717768,,,#D3D3D3
0.720649846,0.140768471,0.851494608,,,#D3D3D3
0.466119586,0.140791623,0.851423184,,,#D3D3D3
0.94790063,0.141007308,0.850758378,,,#D3D3D3
-0.682845776,0.141068031,0.850571396,,,#D3D3D3
1.274520119,0.141114122,0.850429521,,,#D3D3D3
0.36849771,0.141205999,0.850146854,,,#D3D3D3
0.268023712,0.141273119,0.849940467,,,#D3D3D3
-0.418589672,0.141437257,0.849436174,,,#D3D3D3
0.688943836,0.141450568,0.849395304,,,#D3D3D3
-0.783455525,0.141752757,0.848468484,,,#D3D3D3
0.372969463,0.141824977,0.848247278,,,#D3D3D3
0.319570597,0.142023017,0.847641267,,,#D3D3D3
0.222237535,0.142025341,0.84763416,,,#D3D3D3
-0.864075115,0.142100323,0.847404936,,,#D3D3D3
0.52108737,0.142227989,0.847014932,,,#D3D3D3
-0.500547623,0.142286909,0.846835054,,,#D3D3D3
0.393843302,0.142297491,0.846802758,,,#D3D3D3
-0.346080783,0.142474065,0.846264185,,,#D3D3D3
0.241121504,0.142541121,0.84605983,,,#D3D3D3
-0.555206202,0.142626602,0.845799465,,,#D3D3D3
-0.385801538,0.142663302,0.845687727,,,#D3D3D3
0.672068478,0.142999922,0.844664198,,,#D3D3D3
-0.793523879,0.143124526,0.84428594,,,#D3D3D3
0.441090141,0.143184147,0.844105063,,,#D3D3D3
0.847141951,0.143203296,0.844046987,,,#D3D3D3
-0.106943184,0.143260921,0.843872262,,,#D3D3D3
-0.219863607,0.143294425,0.843770707,,,#D3D3D3
0.529890766,0.143306744,0.843733372,,,#D3D3D3
0.615426811,0.143452921,0.843290605,,,#D3D3D3
0.751881575,0.143457904,0.843275519,,,#D3D3D3
1.052127698,0.143515631,0.843100796,,,#D3D3D3
0.571496854,0.143628374,0.842759756,,,#D3D3D3
1.149721614,0.143688724,0.842577313,,,#D3D3D3
0.253932092,0.143889475,0.841970971,,,#D3D3D3
0.605114828,0.143935934,0.841830768,,,#D3D3D3
0.388029118,0.143936746,0.84182832,,,#D3D3D3
-0.410513953,0.143939872,0.841818888,,,#D3D3D3
1.089248067,0.14410313,0.841326587,,,#D3D3D3
-0.380199548,0.144605897,0.839813996,,,#D3D3D3
0.715816656,0.144621263,0.839767849,,,#D3D3D3
-0.5818202,0.144667929,0.839627734,,,#D3D3D3
1.101904018,0.144762173,0.839344907,,,#D3D3D3
0.290317768,0.144977023,0.838700823,,,#D3D3D3
0.843592869,0.145052952,0.838473429,,,#D3D3D3
-0.474875605,0.145310348,0.837703457,,,#D3D3D3
-0.39448897,0.145541425,0.837013377,,,#D3D3D3
0.358639154,0.145572101,0.836921849,,,#D3D3D3
0.459987477,0.145622309,0.836772086,,,#D3D3D3
-0.340939907,0.145682257,0.836593339,,,#D3D3D3
0.304464877,0.145871916,0.836028312,,,#D3D3D3
0.588004079,0.14605095,0.835495613,,,#D3D3D3
0.617042621,0.146259543,0.834875789,,,#D3D3D3
0.891547877,0.146260377,0.834873312,,,#D3D3D3
0.315272036,0.146337767,0.834643576,,,#D3D3D3
-0.259023602,0.146401925,0.834453211,,,#D3D3D3
0.685725739,0.146417848,0.834405981,,,#D3D3D3
0.443368982,0.146437414,0.834347949,,,#D3D3D3
0.525412124,0.146444628,0.834326554,,,#D3D3D3
-0.131215456,0.146460892,0.834278324,,,#D3D3D3
0.560349578,0.146531939,0.834067703,,,#D3D3D3
-0.305019078,0.146584273,0.833912623,,,#D3D3D3
0.468415909,0.146681089,0.833625875,,,#D3D3D3
0.710208449,0.146728903,0.833484329,,,#D3D3D3
0.501529695,0.146753401,0.833411825,,,#D3D3D3
-1.107881522,0.146828519,0.833189581,,,#D3D3D3
0.964845201,0.146948344,0.832835302,,,#D3D3D3
0.608507291,0.147205029,0.832077353,,,#D3D3D3
0.685615807,0.147211173,0.832059225,,,#D3D3D3
-0.525547631,0.147293908,0.831815216,,,#D3D3D3
-0.968677708,0.147330529,0.831707252,,,#D3D3D3
-0.340524981,0.147554237,0.831048316,,,#D3D3D3
0.65259625,0.147650621,0.830764721,,,#D3D3D3
0.271836028,0.147651658,0.830761671,,,#D3D3D3
0.719980304,0.147830593,0.830235682,,,#D3D3D3
-0.242678212,0.147890825,0.830058769,,,#D3D3D3
0.186649833,0.147961364,0.829851674,,,#D3D3D3
-0.52704693,0.147965205,0.829840401,,,#D3D3D3
-0.284832768,0.148034034,0.829638425,,,#D3D3D3
-1.132712765,0.148054252,0.829579114,,,#D3D3D3
0.58802189,0.148058611,0.829566328,,,#D3D3D3
0.684129257,0.148196182,0.829162986,,,#D3D3D3
0.517939617,0.148379515,0.828626054,,,#D3D3D3
0.466983004,0.148388489,0.828599786,,,#D3D3D3
1.338620632,0.148400168,0.828565608,,,#D3D3D3
0.298321873,0.148455014,0.828405129,,,#D3D3D3
-0.343133344,0.148634431,0.827880575,,,#D3D3D3
0.754816696,0.14867899,0.827750399,,,#D3D3D3
-0.500547623,0.148690506,0.827716759,,,#D3D3D3
-0.466183125,0.148705154,0.827673977,,,#D3D3D3
-0.351480131,0.148726235,0.827612415,,,#D3D3D3
-0.239970754,0.148746859,0.827552196,,,#D3D3D3
-0.330673406,0.148830085,0.827309271,,,#D3D3D3
-0.445046735,0.149004369,0.826800997,,,#D3D3D3
0.260061684,0.149028601,0.826730376,,,#D3D3D3
0.288958825,0.149056911,0.826647883,,,#D3D3D3
0.16966134,0.149389187,0.825680838,,,#D3D3D3
-0.810417847,0.149470345,0.825444964,,,#D3D3D3
0.314017641,0.149508054,0.825335413,,,#D3D3D3
0.856248819,0.149525141,0.825285778,,,#D3D3D3
-0.437894483,0.149565759,0.825167822,,,#D3D3D3
0.730078278,0.149585672,0.825110002,,,#D3D3D3
0.666094509,0.149651581,0.824918689,,,#D3D3D3
-1.15854922,0.149885639,0.824239976,,,#D3D3D3
-0.315693739,0.149908898,0.824172589,,,#D3D3D3
0.698791928,0.149943298,0.82407294,,,#D3D3D3
-0.26370327,0.149955952,0.824036292,,,#D3D3D3
0.439983097,0.150002531,0.823901412,,,#D3D3D3
0.626233971,0.150061036,0.82373206,,,#D3D3D3
0.659233065,0.150163989,0.823434204,,,#D3D3D3
-0.502689713,0.150164331,0.823433215,,,#D3D3D3
-0.20997065,0.15016484,0.823431742,,,#D3D3D3
0.528205153,0.150193938,0.823347597,,,#D3D3D3
0.605624866,0.15055506,0.822304643,,,#D3D3D3
0.940095075,0.150646432,0.82204115,,,#D3D3D3
-0.083536818,0.150677834,0.821950631,,,#D3D3D3
-0.360310614,0.150708194,0.821863136,,,#D3D3D3
0.515092726,0.15087408,0.821385365,,,#D3D3D3
1.088766929,0.150905125,0.821296011,,,#D3D3D3
0.32939702,0.150906787,0.821291227,,,#D3D3D3
0.531258899,0.150910613,0.821280217,,,#D3D3D3
0.450861997,0.150930863,0.821221946,,,#D3D3D3
0.41266562,0.150999818,0.821023577,,,#D3D3D3
-0.443319137,0.151075996,0.820804533,,,#D3D3D3
-0.609839688,0.151124879,0.820664035,,,#D3D3D3
-0.371539915,0.151222356,0.820383999,,,#D3D3D3
-0.362682448,0.151254626,0.820291334,,,#D3D3D3
1.240249851,0.151273935,0.820235896,,,#D3D3D3
0.517477934,0.151466953,0.819682112,,,#D3D3D3
0.375911593,0.151548582,0.819448122,,,#D3D3D3
0.314380658,0.151805278,0.818713129,,,#D3D3D3
-0.328073778,0.151832821,0.81863434,,,#D3D3D3
0.44918449,0.151852683,0.81857753,,,#D3D3D3
0.478562947,0.152150611,0.817726298,,,#D3D3D3
0.291605543,0.152164001,0.817688081,,,#D3D3D3
-0.112061934,0.152447098,0.816880839,,,#D3D3D3
0.424709355,0.152460901,0.816841518,,,#D3D3D3
0.298396678,0.152575394,0.816515499,,,#D3D3D3
1.106344477,0.152604647,0.816432241,,,#D3D3D3
-0.532834803,0.152660643,0.816272911,,,#D3D3D3
0.87393309,0.152667723,0.816252771,,,#D3D3D3
0.355610503,0.152685911,0.816201037,,,#D3D3D3
0.488771371,0.152951779,0.815445467,,,#D3D3D3
0.202153334,0.152987395,0.815344349,,,#D3D3D3
0.388768273,0.153047022,0.815175118,,,#D3D3D3
-0.235885057,0.153085943,0.815064685,,,#D3D3D3
0.146285373,0.153121376,0.814964178,,,#D3D3D3
1.590243134,0.153256686,0.814580569,,,#D3D3D3
-0.384148595,0.153263521,0.8145612,,,#D3D3D3
1.400632584,0.153287012,0.814494643,,,#D3D3D3
-0.820613954,0.15337373,0.81424902,,,#D3D3D3
0.791651268,0.153492072,0.81391405,,,#D3D3D3
-0.425525438,0.153511237,0.813859828,,,#D3D3D3
-0.594972511,0.153540009,0.813778439,,,#D3D3D3
-0.39448897,0.153559254,0.813724007,,,#D3D3D3
0.9904504,0.15357974,0.813666071,,,#D3D3D3
-0.567707535,0.153632602,0.813516614,,,#D3D3D3
0.606625104,0.153690799,0.813352133,,,#D3D3D3
0.375876579,0.15370918,0.813300194,,,#D3D3D3
0.426545011,0.153764885,0.813142833,,,#D3D3D3
0.842318966,0.153976932,0.812544337,,,#D3D3D3
0.454989905,0.154030446,0.812393428,,,#D3D3D3
-0.444451386,0.154062422,0.812303278,,,#D3D3D3
-0.551215321,0.154191587,0.811939322,,,#D3D3D3
-0.290911134,0.15433383,0.811538867,,,#D3D3D3
-0.355216408,0.154369974,0.811437169,,,#D3D3D3
-0.236236872,0.154540804,0.810956832,,,#D3D3D3
1.049585389,0.154685823,0.810549488,,,#D3D3D3
-0.532834803,0.154690855,0.810535361,,,#D3D3D3
0.467165197,0.154775333,0.810298252,,,#D3D3D3
0.971131543,0.154922941,0.809884267,,,#D3D3D3
0.709237917,0.15493304,0.809855957,,,#D3D3D3
0.722736176,0.155238066,0.809001777,,,#D3D3D3
0.900234537,0.155248695,0.808972042,,,#D3D3D3
0.731079108,0.155280519,0.808883027,,,#D3D3D3
-0.431813902,0.155343568,0.808706725,,,#D3D3D3
-0.226821907,0.155432172,0.808459083,,,#D3D3D3
1.009031251,0.155440074,0.808437007,,,#D3D3D3
-0.342056505,0.155535532,0.808170382,,,#D3D3D3
-0.472251324,0.155543127,0.808149176,,,#D3D3D3
0.44281071,0.155565436,0.808086891,,,#D3D3D3
0.256932348,0.15577763,0.807494909,,,#D3D3D3
0.831417577,0.155884562,0.807196892,,,#D3D3D3
-0.089409701,0.155895933,0.807165216,,,#D3D3D3
0.449236077,0.155992477,0.806896345,,,#D3D3D3
-0.262164375,0.155998634,0.806879205,,,#D3D3D3
0.757571241,0.156134052,0.806502369,,,#D3D3D3
-0.415609657,0.156170347,0.806401423,,,#D3D3D3
-0.868485723,0.156313402,0.806003784,,,#D3D3D3
-0.787435396,0.156333991,0.805946584,,,#D3D3D3
0.670676112,0.156346036,0.805913125,,,#D3D3D3
-0.323510852,0.156527103,0.805410452,,,#D3D3D3
-0.303960124,0.156540897,0.805372181,,,#D3D3D3
0.057393934,0.156553619,0.805336889,,,#D3D3D3
0.433986639,0.156596028,0.805219258,,,#D3D3D3
0.269752196,0.156603386,0.805198851,,,#D3D3D3
-0.908011764,0.156611272,0.805176982,,,#D3D3D3
-0.594512101,0.156615575,0.805165052,,,#D3D3D3
0.480455832,0.156626224,0.805135523,,,#D3D3D3
0.254169631,0.156649136,0.805071997,,,#D3D3D3
0.632302169,0.156698695,0.804934622,,,#D3D3D3
-0.344030041,0.156725187,0.804861203,,,#D3D3D3
-0.60324485,0.156897153,0.804384938,,,#D3D3D3
0.708575066,0.156903954,0.804366113,,,#D3D3D3
-0.397466678,0.156916946,0.804330154,,,#D3D3D3
0.342284227,0.156922749,0.804314093,,,#D3D3D3
0.580542761,0.157019889,0.804045335,,,#D3D3D3
0.460067834,0.157313786,0.803233216,,,#D3D3D3
0.399991858,0.157352926,0.803125177,,,#D3D3D3
-0.390701049,0.157689749,0.802196537,,,#D3D3D3
-0.61230646,0.157710027,0.802140693,,,#D3D3D3
-0.423304195,0.157717396,0.802120402,,,#D3D3D3
0.822079452,0.157827697,0.801816781,,,#D3D3D3
0.440825645,0.157836533,0.801792467,,,#D3D3D3
0.29895757,0.157903373,0.801608592,,,#D3D3D3
-0.704359194,0.157945206,0.801493551,,,#D3D3D3
0.24367774,0.157951577,0.801476034,,,#D3D3D3
-0.376209528,0.158099671,0.801069033,,,#D3D3D3
0.432867359,0.158243403,0.800674386,,,#D3D3D3
-0.56032219,0.158348027,0.800387343,,,#D3D3D3
0.358737582,0.158447488,0.800114642,,,#D3D3D3
0.335501345,0.158559299,0.799808284,,,#D3D3D3
-0.3868327,0.158726299,0.799351109,,,#D3D3D3
-0.367560803,0.158726971,0.799349272,,,#D3D3D3
-0.468900102,0.158894552,0.798890993,,,#D3D3D3
0.662238733,0.158953968,0.798728627,,,#D3D3D3
1.037688992,0.15897905,0.798660103,,,#D3D3D3
0.425875919,0.159016026,0.798559105,,,#D3D3D3
-0.509416952,0.159079198,0.798386608,,,#D3D3D3
1.194415343,0.159134529,0.798235578,,,#D3D3D3
-0.388886207,0.159142809,0.798212982,,,#D3D3D3
-0.216881228,0.159465764,0.797332542,,,#D3D3D3
-0.278312218,0.159478906,0.797296752,,,#D3D3D3
-0.670787906,0.159489925,0.797266747,,,#D3D3D3
0.244162204,0.15954102,0.797127634,,,#D3D3D3
0.826675103,0.159558895,0.79707898,,,#D3D3D3
0.968391374,0.159569309,0.797050636,,,#D3D3D3
-0.439955245,0.159574649,0.797036103,,,#D3D3D3
0.859576849,0.159597231,0.796974648,,,#D3D3D3
0.480570627,0.159725237,0.796626458,,,#D3D3D3
1.069616838,0.159756724,0.796540853,,,#D3D3D3
-0.314384193,0.159780055,0.796477434,,,#D3D3D3
-0.973084771,0.159794921,0.79643703,,,#D3D3D3
0.454951846,0.160068736,0.795693485,,,#D3D3D3
0.37089485,0.160092631,0.795628659,,,#D3D3D3
0.391307393,0.160124912,0.795541096,,,#D3D3D3
-0.19466828,0.160243974,0.795218295,,,#D3D3D3
0.2558902,0.160352824,0.794923386,,,#D3D3D3
0.406738611,0.160545649,0.794401459,,,#D3D3D3
0.399972463,0.160559185,0.794364844,,,#D3D3D3
0.712611627,0.160587008,0.794289594,,,#D3D3D3
0.513587566,0.160623237,0.794191627,,,#D3D3D3
-0.443707039,0.160693733,0.794001061,,,#D3D3D3
0.572332472,0.160733392,0.793893889,,,#D3D3D3
0.715443143,0.160758829,0.793825165,,,#D3D3D3
0.403623227,0.160773854,0.793784579,,,#D3D3D3
-0.545071669,0.160976412,0.793237758,,,#D3D3D3
0.682101681,0.16107495,0.792971995,,,#D3D3D3
0.577132265,0.161173997,0.792705024,,,#D3D3D3
-0.359389511,0.161286504,0.792401971,,,#D3D3D3
-0.276720493,0.161324358,0.792300054,,,#D3D3D3
-0.142012404,0.161359005,0.792206794,,,#D3D3D3
0.58688205,0.161452293,0.791955783,,,#D3D3D3
0.469507619,0.161593908,0.791575016,,,#D3D3D3
-1.37699983,0.161868637,0.79083729,,,#D3D3D3
0.693528221,0.161882411,0.790800335,,,#D3D3D3
-0.462269524,0.161948276,0.790623671,,,#D3D3D3
0.510259536,0.161957073,0.790600081,,,#D3D3D3
-0.291203882,0.161960672,0.790590431,,,#D3D3D3
1.176926203,0.16208833,0.790248252,,,#D3D3D3
0.78344098,0.162100454,0.790215769,,,#D3D3D3
0.806822821,0.162127077,0.790144448,,,#D3D3D3
0.638294749,0.162192315,0.789969728,,,#D3D3D3
0.239043163,0.162223901,0.789885159,,,#D3D3D3
1.364735982,0.162406978,0.789395316,,,#D3D3D3
0.3282396,0.162443348,0.789298069,,,#D3D3D3
-0.566848979,0.162622569,0.788819183,,,#D3D3D3
-0.650966852,0.16267145,0.788688661,,,#D3D3D3
-0.488541856,0.162682497,0.788659171,,,#D3D3D3
-0.230785377,0.162881721,0.788127651,,,#D3D3D3
-0.201746944,0.163035117,0.787718841,,,#D3D3D3
0.940095075,0.163163761,0.787376292,,,#D3D3D3
0.758654903,0.163195641,0.787291446,,,#D3D3D3
0.909770522,0.163282815,0.787059522,,,#D3D3D3
-0.292672916,0.163297456,0.78702058,,,#D3D3D3
-0.293214431,0.163312432,0.786980755,,,#D3D3D3
0.446631329,0.163442696,0.786634482,,,#D3D3D3
0.428504624,0.163488304,0.786513313,,,#D3D3D3
0.383318941,0.163558994,0.786325569,,,#D3D3D3
0.997707274,0.163794454,0.785700806,,,#D3D3D3
0.267064181,0.163808978,0.7856623,,,#D3D3D3
0.145727923,0.163904597,0.785408867,,,#D3D3D3
0.599442832,0.163906211,0.785404589,,,#D3D3D3
-0.358272321,0.16403646,0.78505961,,,#D3D3D3
0.293573693,0.164080942,0.784941861,,,#D3D3D3
0.128910746,0.164142725,0.78477836,,,#D3D3D3
0.240281714,0.164265641,0.784453266,,,#D3D3D3
0.469289475,0.164283384,0.78440636,,,#D3D3D3
0.469834838,0.164289963,0.784388969,,,#D3D3D3
-0.891773335,0.164355205,0.784216539,,,#D3D3D3
0.694439877,0.164392884,0.784116985,,,#D3D3D3
0.386942999,0.16452166,0.783776916,,,#D3D3D3
0.657270439,0.164569222,0.783651384,,,#D3D3D3
0.765437785,0.16460714,0.78355133,,,#D3D3D3
-0.869519358,0.164646502,0.783447493,,,#D3D3D3
0.420847043,0.164653004,0.783430343,,,#D3D3D3
0.679920054,0.164669999,0.783385516,,,#D3D3D3
-0.296446173,0.164911153,0.782749972,,,#D3D3D3
0.969410975,0.16499906,0.78251853,,,#D3D3D3
0.784339256,0.165213828,0.781953607,,,#D3D3D3
0.592902041,0.165242708,0.781877695,,,#D3D3D3
0.9686717,0.16537903,0.781519561,,,#D3D3D3
-0.741369631,0.16540258,0.78145772,,,#D3D3D3
0.42254744,0.16552904,0.781125803,,,#D3D3D3
0.702866347,0.165555798,0.781055606,,,#D3D3D3
0.163706648,0.16571249,0.780644756,,,#D3D3D3
-0.537717062,0.165827692,0.780342943,,,#D3D3D3
-0.435240886,0.165837396,0.780317529,,,#D3D3D3
-0.962137828,0.165863713,0.780248617,,,#D3D3D3
1.057441546,0.165922816,0.78009389,,,#D3D3D3
0.464072593,0.165964586,0.779984573,,,#D3D3D3
1.146601649,0.16597236,0.77996423,,,#D3D3D3
0.324013361,0.165975297,0.779956546,,,#D3D3D3
0.485592676,0.166021759,0.77983499,,,#D3D3D3
-0.885029312,0.166045704,0.779772355,,,#D3D3D3
-0.578029652,0.166050444,0.779759958,,,#D3D3D3
-0.56875353,0.1660555,0.779746734,,,#D3D3D3
0.137948216,0.166102135,0.779624784,,,#D3D3D3
0.77477591,0.166103982,0.779619955,,,#D3D3D3
0.974760982,0.166112659,0.77959727,,,#D3D3D3
0.762284342,0.166241231,0.779261255,,,#D3D3D3
0.478170216,0.166392761,0.778865573,,,#D3D3D3
-0.224493435,0.166411816,0.778815841,,,#D3D3D3
0.577935235,0.166438261,0.778746831,,,#D3D3D3
-0.498802074,0.166484302,0.77862671,,,#D3D3D3
-0.235255815,0.166579236,0.778379133,,,#D3D3D3
-0.347426113,0.166793548,0.777820754,,,#D3D3D3
-0.347380558,0.166827076,0.777733463,,,#D3D3D3
0.398925894,0.167153449,0.776884659,,,#D3D3D3
0.739832586,0.167223913,0.776701619,,,#D3D3D3
0.926235374,0.167456017,0.776099243,,,#D3D3D3
0.759028416,0.16754076,0.775879519,,,#D3D3D3
0.867358792,0.167790838,0.775231758,,,#D3D3D3
0.4080193,0.167868931,0.775029674,,,#D3D3D3
0.737601035,0.167943487,0.774836833,,,#D3D3D3
-0.522919022,0.168132036,0.774349528,,,#D3D3D3
0.401779898,0.168331055,0.773835755,,,#D3D3D3
-0.507707532,0.168492651,0.773419037,,,#D3D3D3
0.313666364,0.168690347,0.772909768,,,#D3D3D3
-0.407354052,0.168715869,0.772844067,,,#D3D3D3
-0.860476965,0.169100918,0.771854036,,,#D3D3D3
0.596402951,0.169195262,0.771611803,,,#D3D3D3
-0.597049829,0.169295121,0.771355558,,,#D3D3D3
0.402950171,0.169508664,0.7708081,,,#D3D3D3
0.310133923,0.169534089,0.770742964,,,#D3D3D3
-0.518928141,0.169605017,0.770561306,,,#D3D3D3
-0.465952313,0.169642209,0.770466081,,,#D3D3D3
0.412865952,0.1696796,0.770370367,,,#D3D3D3
-0.268035361,0.169698442,0.770322146,,,#D3D3D3
-0.483213674,0.169701271,0.770314905,,,#D3D3D3
0.528606657,0.169748498,0.770194059,,,#D3D3D3
-0.406731281,0.169977895,0.769607553,,,#D3D3D3
0.272542467,0.170010042,0.769525424,,,#D3D3D3
0.270436846,0.170035116,0.769461378,,,#D3D3D3
-0.544003706,0.170088273,0.769325628,,,#D3D3D3
0.591963702,0.170170697,0.769115223,,,#D3D3D3
1.005401812,0.170195893,0.769050923,,,#D3D3D3
0.629324461,0.170200413,0.769039391,,,#D3D3D3
0.786951202,0.170248083,0.76891777,,,#D3D3D3
-0.618664147,0.170300321,0.768784533,,,#D3D3D3
0.47596518,0.170320016,0.768734311,,,#D3D3D3
0.20512646,0.170413512,0.768495974,,,#D3D3D3
-0.364941959,0.170483363,0.768317996,,,#D3D3D3
0.520557078,0.170708959,0.767743685,,,#D3D3D3
0.777235754,0.170747791,0.767644905,,,#D3D3D3
0.894260567,0.170780067,0.76756282,,,#D3D3D3
-0.311693093,0.170859401,0.767361121,,,#D3D3D3
0.693766821,0.170861399,0.767356042,,,#D3D3D3
0.526544925,0.170968146,0.767084798,,,#D3D3D3
-1.032417538,0.171009404,0.766980008,,,#D3D3D3
-0.331165322,0.171042872,0.766895021,,,#D3D3D3
0.528208499,0.171104672,0.766738131,,,#D3D3D3
0.522766762,0.17119362,0.766512425,,,#D3D3D3
-0.426333551,0.171393742,0.766005039,,,#D3D3D3
0.510259536,0.171726944,0.76516156,,,#D3D3D3
1.101904018,0.171808515,0.764955316,,,#D3D3D3
-0.794020418,0.171866125,0.764809714,,,#D3D3D3
0.837137761,0.172108584,0.764197469,,,#D3D3D3
0.633337473,0.172145025,0.764105524,,,#D3D3D3
0.651143097,0.172178963,0.764019911,,,#D3D3D3
-0.516641692,0.172372414,0.763532236,,,#D3D3D3
0.454671847,0.172484263,0.763250523,,,#D3D3D3
0.739788384,0.172532308,0.763129568,,,#D3D3D3
0.422581401,0.172581874,0.763004818,,,#D3D3D3
0.414939786,0.172706136,0.762692231,,,#D3D3D3
-0.631456736,0.172777215,0.76251353,,,#D3D3D3
-0.317030133,0.17278767,0.762487251,,,#D3D3D3
0.648605369,0.1728449,0.762343432,,,#D3D3D3
0.327763604,0.17313806,0.761607452,,,#D3D3D3
0.874629338,0.173229014,0.761379368,,,#D3D3D3
-0.441430264,0.173262847,0.761294554,,,#D3D3D3
0.681601734,0.173290555,0.761225108,,,#D3D3D3
-0.311089911,0.173412359,0.760919953,,,#D3D3D3
-0.52339968,0.173417576,0.760906888,,,#D3D3D3
